entity_id,time_index,humidity
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:15:55.342000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:15:55.345000+00:00,32
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:16:10.340000+00:00,28
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:16:10.342000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:16:13.324000+00:00,29
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:16:16.374000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:16:19.372000+00:00,33
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:16:19.374000+00:00,29
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:16:22.380000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:22.381000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:16:25.347000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:28.345000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:16:34.386000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:16:37.357000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:37.358000+00:00,29
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:16:40.356000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:16:40.359000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:40.362000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:16:43.362000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:43.365000+00:00,33
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:46.361000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:16:49.367000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:49.368000+00:00,33
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:55.374000+00:00,32
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:16:55.376000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:16:55.388000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:16:58.369000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:16:58.372000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:01.377000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:01.382000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:04.400000+00:00,28
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:07.373000+00:00,33
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:07.374000+00:00,29
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:07.378000+00:00,28
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:10.386000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:10.392000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:13.354000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:13.355000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:16.367000+00:00,32
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:16.369000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:16.371000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:22.378000+00:00,28
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:22.380000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:25.367000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:25.376000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:25.379000+00:00,29
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:28.377000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:28.378000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:31.391000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:17:34.366000+00:00,29
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:34.368000+00:00,32
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:17:37.353000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:40.375000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:43.386000+00:00,29
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:46.375000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:46.377000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:17:49.426000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:49.430000+00:00,32
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:17:49.433000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:17:52.388000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:55.368000+00:00,28
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:17:58.393000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:17:58.394000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:18:01.391000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:18:01.395000+00:00,33
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:18:04.407000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:18:07.413000+00:00,29
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:18:10.398000+00:00,32
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:10.399000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:13.396000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:18:22.403000+00:00,29
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:18:25.428000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:18:34.394000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:34.395000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:37.411000+00:00,33
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:40.482000+00:00,32
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:18:43.435000+00:00,32
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:43.438000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:18:46.404000+00:00,28
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:46.405000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:18:49.423000+00:00,28
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:18:49.424000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:49.431000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:18:52.432000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:18:52.435000+00:00,32
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:19:01.415000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:19:01.418000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:01.420000+00:00,29
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:04.410000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:04.411000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:07.432000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:10.418000+00:00,33
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:13.426000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:19.440000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:22.439000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:19:22.440000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:22.443000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:25.448000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:19:25.450000+00:00,32
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:25.453000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:28.447000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:31.438000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:19:34.425000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:34.426000+00:00,32
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:19:37.422000+00:00,32
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:40.427000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:19:43.430000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:19:46.455000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:55.466000+00:00,28
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:19:58.440000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:19:58.441000+00:00,29
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:01.432000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:04.440000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:20:04.441000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:07.462000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:07.463000+00:00,28
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:10.438000+00:00,29
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:13.499000+00:00,29
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:13.506000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:13.509000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:16.443000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:16.445000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:19.444000+00:00,28
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:22.432000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:25.438000+00:00,29
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:28.467000+00:00,30
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:28.471000+00:00,28
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:28.472000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:31.455000+00:00,28
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:31.457000+00:00,33
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:20:31.462000+00:00,29
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:20:34.451000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:34.453000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:20:37.454000+00:00,33
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:37.455000+00:00,32
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:40.462000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:43.473000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:43.476000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:46.460000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:20:46.461000+00:00,32
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:46.463000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:49.461000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:49.463000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:20:52.485000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:52.487000+00:00,29
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:20:55.466000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:20:58.491000+00:00,31
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:20:58.493000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:21:01.460000+00:00,29
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:21:01.461000+00:00,28
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:21:04.473000+00:00,32
urn:ngsi-ld:SoilSensor:humidity003,2024-05-08T17:21:07.480000+00:00,31
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:21:07.482000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:21:10.505000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:21:13.464000+00:00,29
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:21:19.467000+00:00,30
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:21:19.469000+00:00,33
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:21:19.470000+00:00,32
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:21:22.465000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:21:25.475000+00:00,31
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:21:28.489000+00:00,28
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:21:28.490000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:21:31.472000+00:00,30
urn:ngsi-ld:SoilSensor:humidity004,2024-05-08T17:21:31.474000+00:00,31
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:21:34.459000+00:00,30
urn:ngsi-ld:SoilSensor:humidity001,2024-05-08T17:21:37.518000+00:00,32
urn:ngsi-ld:SoilSensor:humidity002,2024-05-08T17:21:37.520000+00:00,33
