entity_id,time_index,location,status
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:09.992000+00:00,POINT (13.24 52.501),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:11.952000+00:00,POINT (13.375 52.537),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:11.957000+00:00,POINT (13.24 52.501),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:12.954000+00:00,POINT (13.282 52.535),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:12.958000+00:00,POINT (13.382 52.541),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:15.990000+00:00,POINT (13.285 52.535),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:15.995000+00:00,POINT (13.382 52.544),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:18.970000+00:00,POINT (13.288 52.535),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:18.974000+00:00,POINT (13.24 52.502),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:21.947000+00:00,POINT (13.382 52.544),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:22.017000+00:00,POINT (13.291 52.535),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:22.020000+00:00,POINT (13.382 52.547),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:22.025000+00:00,POINT (13.237 52.502),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:24.988000+00:00,POINT (13.382 52.55),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:24.989000+00:00,POINT (13.376 52.537),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:28.005000+00:00,POINT (13.382 52.553),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:28.007000+00:00,POINT (13.376 52.534),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:30.997000+00:00,POINT (13.288 52.536),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:30.998000+00:00,POINT (13.382 52.556),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:31+00:00,POINT (13.376 52.531),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:31.003000+00:00,POINT (13.237 52.502),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:31.968000+00:00,POINT (13.288 52.536),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:31.977000+00:00,POINT (13.382 52.556),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:33.989000+00:00,POINT (13.24 52.502),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:36.980000+00:00,POINT (13.288 52.537),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:36.982000+00:00,POINT (13.383 52.556),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:36.984000+00:00,POINT (13.376 52.525),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:36.985000+00:00,POINT (13.243 52.502),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:39.998000+00:00,POINT (13.291 52.537),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:40.003000+00:00,POINT (13.376 52.522),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:40.005000+00:00,POINT (13.246 52.502),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:41.962000+00:00,POINT (13.291 52.537),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:41.968000+00:00,POINT (13.383 52.553),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:41.974000+00:00,POINT (13.376 52.522),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:41.994000+00:00,POINT (13.246 52.502),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:42.983000+00:00,POINT (13.376 52.522),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:45.993000+00:00,POINT (13.376 52.525),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:48.983000+00:00,POINT (13.246 52.503),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:52.036000+00:00,POINT (13.291 52.538),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:52.038000+00:00,POINT (13.377 52.525),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:52.040000+00:00,POINT (13.243 52.503),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:54.987000+00:00,POINT (13.288 52.538),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:54.990000+00:00,POINT (13.384 52.553),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:54.991000+00:00,POINT (13.377 52.522),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:54.993000+00:00,POINT (13.24 52.503),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:01:58.005000+00:00,POINT (13.285 52.538),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:01:58.006000+00:00,POINT (13.384 52.556),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:01:58.008000+00:00,POINT (13.237 52.503),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:01:58.013000+00:00,POINT (13.377 52.519),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:00.998000+00:00,POINT (13.282 52.538),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:01+00:00,POINT (13.384 52.559),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:01.002000+00:00,POINT (13.377 52.516),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:01.004000+00:00,POINT (13.234 52.503),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:01.938000+00:00,POINT (13.234 52.503),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:04.023000+00:00,POINT (13.279 52.538),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:04.025000+00:00,POINT (13.384 52.562),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:04.027000+00:00,POINT (13.377 52.513),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:06.987000+00:00,POINT (13.276 52.538),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:06.989000+00:00,POINT (13.384 52.565),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:06.991000+00:00,POINT (13.377 52.51),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:09.997000+00:00,POINT (13.273 52.538),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:09.999000+00:00,POINT (13.384 52.568),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:10.006000+00:00,POINT (13.377 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:11.948000+00:00,POINT (13.273 52.538),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:11.960000+00:00,POINT (13.377 52.507),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:12.980000+00:00,POINT (13.273 52.539),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:16.011000+00:00,POINT (13.276 52.539),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:16.012000+00:00,POINT (13.378 52.507),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:18.998000+00:00,POINT (13.279 52.539),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:18.999000+00:00,POINT (13.378 52.51),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:21.945000+00:00,POINT (13.384 52.568),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:22.005000+00:00,POINT (13.282 52.539),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:22.009000+00:00,POINT (13.384 52.571),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:22.012000+00:00,POINT (13.378 52.513),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:25.007000+00:00,POINT (13.384 52.574),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:25.010000+00:00,POINT (13.378 52.516),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:28.019000+00:00,POINT (13.288 52.539),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:28.020000+00:00,POINT (13.384 52.577),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:28.021000+00:00,POINT (13.378 52.519),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:28.023000+00:00,POINT (13.234 52.502),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:31.023000+00:00,POINT (13.291 52.539),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:31.025000+00:00,POINT (13.384 52.58),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:31.026000+00:00,POINT (13.378 52.522),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:31.028000+00:00,POINT (13.234 52.503),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:31.942000+00:00,POINT (13.384 52.58),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:31.943000+00:00,POINT (13.291 52.539),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:34.005000+00:00,POINT (13.378 52.525),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:34.008000+00:00,POINT (13.237 52.503),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:36.993000+00:00,POINT (13.291 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:36.994000+00:00,POINT (13.378 52.528),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:40.015000+00:00,POINT (13.288 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:40.016000+00:00,POINT (13.378 52.531),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:40.018000+00:00,POINT (13.237 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:43.019000+00:00,POINT (13.285 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:43.021000+00:00,POINT (13.385 52.58),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:43.024000+00:00,POINT (13.234 52.505),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:43.034000+00:00,POINT (13.378 52.534),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:46.002000+00:00,POINT (13.282 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:46.005000+00:00,POINT (13.385 52.577),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:46.006000+00:00,POINT (13.378 52.537),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:46.009000+00:00,POINT (13.231 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:49.034000+00:00,POINT (13.279 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:49.036000+00:00,POINT (13.385 52.574),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:49.038000+00:00,POINT (13.378 52.54),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:49.039000+00:00,POINT (13.228 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:52.045000+00:00,POINT (13.276 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:52.052000+00:00,POINT (13.385 52.571),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:52.056000+00:00,POINT (13.378 52.543),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:52.058000+00:00,POINT (13.225 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:55.088000+00:00,POINT (13.273 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:55.090000+00:00,POINT (13.385 52.568),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:55.092000+00:00,POINT (13.378 52.546),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:55.094000+00:00,POINT (13.222 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:02:58.015000+00:00,POINT (13.27 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:02:58.016000+00:00,POINT (13.385 52.565),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:02:58.018000+00:00,POINT (13.378 52.549),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:02:58.020000+00:00,POINT (13.219 52.505),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:01.017000+00:00,POINT (13.267 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:01.019000+00:00,POINT (13.385 52.562),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:01.021000+00:00,POINT (13.378 52.552),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:01.959000+00:00,POINT (13.267 52.54),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:01.966000+00:00,POINT (13.378 52.552),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:01.968000+00:00,POINT (13.219 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:04.038000+00:00,POINT (13.385 52.559),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:04.040000+00:00,POINT (13.216 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:07.037000+00:00,POINT (13.385 52.556),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:07.039000+00:00,POINT (13.213 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:10.022000+00:00,POINT (13.385 52.553),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:10.023000+00:00,POINT (13.379 52.552),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:10.025000+00:00,POINT (13.21 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:11.926000+00:00,POINT (13.267 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:11.928000+00:00,POINT (13.385 52.553),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:13.015000+00:00,POINT (13.264 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:13.016000+00:00,POINT (13.379 52.549),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:13.019000+00:00,POINT (13.207 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:16.069000+00:00,POINT (13.384 52.553),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:16.071000+00:00,POINT (13.204 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:16.072000+00:00,POINT (13.261 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:16.075000+00:00,POINT (13.379 52.546),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:19.037000+00:00,POINT (13.258 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:19.042000+00:00,POINT (13.379 52.543),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:19.044000+00:00,POINT (13.201 52.505),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:21.936000+00:00,POINT (13.379 52.543),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:21.946000+00:00,POINT (13.201 52.505),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:22.022000+00:00,POINT (13.255 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:22.024000+00:00,POINT (13.383 52.553),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:22.025000+00:00,POINT (13.38 52.543),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:25.026000+00:00,POINT (13.252 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:25.029000+00:00,POINT (13.384 52.553),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:25.031000+00:00,POINT (13.38 52.546),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:28.017000+00:00,POINT (13.249 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:28.020000+00:00,POINT (13.384 52.556),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:31.040000+00:00,POINT (13.246 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:31.042000+00:00,POINT (13.384 52.559),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:32.003000+00:00,POINT (13.38 52.546),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:32.008000+00:00,POINT (13.201 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:34.049000+00:00,POINT (13.243 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:34.051000+00:00,POINT (13.38 52.549),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:34.052000+00:00,POINT (13.198 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:37.064000+00:00,POINT (13.24 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:37.067000+00:00,POINT (13.385 52.559),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:37.068000+00:00,POINT (13.38 52.552),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:37.070000+00:00,POINT (13.195 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:40.051000+00:00,POINT (13.237 52.54),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:40.057000+00:00,POINT (13.192 52.505),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:40.060000+00:00,POINT (13.38 52.555),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:41.967000+00:00,POINT (13.192 52.505),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:43.050000+00:00,POINT (13.234 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:43.051000+00:00,POINT (13.385 52.553),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:43.059000+00:00,POINT (13.38 52.558),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:46.045000+00:00,POINT (13.231 52.54),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:46.047000+00:00,POINT (13.385 52.55),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:46.048000+00:00,POINT (13.38 52.561),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:49.049000+00:00,POINT (13.231 52.539),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:49.056000+00:00,POINT (13.385 52.547),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:49.058000+00:00,POINT (13.38 52.564),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:51.998000+00:00,POINT (13.231 52.539),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:52.020000+00:00,POINT (13.192 52.505),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:52.105000+00:00,POINT (13.189 52.505),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:03:52.112000+00:00,POINT (13.228 52.539),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:52.115000+00:00,POINT (13.385 52.544),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:52.116000+00:00,POINT (13.38 52.567),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:03:55.051000+00:00,POINT (13.38 52.57),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:55.052000+00:00,POINT (13.189 52.504),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:55.056000+00:00,POINT (13.385 52.541),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:03:58.053000+00:00,POINT (13.385 52.538),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:03:58.057000+00:00,POINT (13.189 52.505),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:01.034000+00:00,POINT (13.192 52.505),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:01.979000+00:00,POINT (13.228 52.539),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:01.981000+00:00,POINT (13.192 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:04.051000+00:00,POINT (13.225 52.539),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:04.054000+00:00,POINT (13.385 52.532),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:04.056000+00:00,POINT (13.381 52.57),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:04.060000+00:00,POINT (13.195 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:07.053000+00:00,POINT (13.222 52.539),8
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:07.061000+00:00,POINT (13.385 52.529),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:07.064000+00:00,POINT (13.381 52.567),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:07.065000+00:00,POINT (13.198 52.505),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:10.056000+00:00,POINT (13.381 52.564),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:10.059000+00:00,POINT (13.201 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:11.949000+00:00,POINT (13.385 52.529),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:13.042000+00:00,POINT (13.385 52.526),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:13.043000+00:00,POINT (13.381 52.561),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:13.044000+00:00,POINT (13.204 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:16.039000+00:00,POINT (13.386 52.526),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:16.041000+00:00,POINT (13.381 52.558),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:16.042000+00:00,POINT (13.207 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:19.055000+00:00,POINT (13.386 52.529),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:19.059000+00:00,POINT (13.381 52.555),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:19.063000+00:00,POINT (13.21 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:21.945000+00:00,POINT (13.386 52.529),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:22.044000+00:00,POINT (13.222 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:22.047000+00:00,POINT (13.387 52.529),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:22.049000+00:00,POINT (13.381 52.552),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:22.051000+00:00,POINT (13.213 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:25.045000+00:00,POINT (13.225 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:25.048000+00:00,POINT (13.387 52.526),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:25.051000+00:00,POINT (13.381 52.549),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:25.052000+00:00,POINT (13.216 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:28.070000+00:00,POINT (13.228 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:28.071000+00:00,POINT (13.387 52.523),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:28.074000+00:00,POINT (13.381 52.546),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:28.075000+00:00,POINT (13.219 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:31.063000+00:00,POINT (13.231 52.54),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:31.069000+00:00,POINT (13.381 52.543),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:31.070000+00:00,POINT (13.222 52.505),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:31.071000+00:00,POINT (13.387 52.52),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:34.060000+00:00,POINT (13.234 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:34.068000+00:00,POINT (13.387 52.517),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:34.069000+00:00,POINT (13.381 52.54),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:34.070000+00:00,POINT (13.225 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:37.049000+00:00,POINT (13.237 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:37.051000+00:00,POINT (13.387 52.514),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:37.054000+00:00,POINT (13.381 52.537),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:37.056000+00:00,POINT (13.228 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:40.108000+00:00,POINT (13.24 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:40.111000+00:00,POINT (13.387 52.511),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:40.121000+00:00,POINT (13.381 52.534),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:40.124000+00:00,POINT (13.231 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:43.061000+00:00,POINT (13.243 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:43.063000+00:00,POINT (13.387 52.508),8
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:43.066000+00:00,POINT (13.381 52.531),8
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:43.068000+00:00,POINT (13.234 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:46.052000+00:00,POINT (13.246 52.54),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:46.055000+00:00,POINT (13.237 52.505),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:49.066000+00:00,POINT (13.249 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:49.067000+00:00,POINT (13.388 52.508),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:49.070000+00:00,POINT (13.24 52.505),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:52.051000+00:00,POINT (13.252 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:52.053000+00:00,POINT (13.388 52.511),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:55.060000+00:00,POINT (13.255 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:55.063000+00:00,POINT (13.388 52.514),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:04:58.061000+00:00,POINT (13.258 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:04:58.063000+00:00,POINT (13.388 52.517),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:04:58.065000+00:00,POINT (13.24 52.506),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:04:58.068000+00:00,POINT (13.382 52.531),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:01.064000+00:00,POINT (13.261 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:01.066000+00:00,POINT (13.388 52.52),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:01.067000+00:00,POINT (13.382 52.534),7
urn:ngsi-ld:Device:tractor003,2024-05-08T17:05:01.990000+00:00,POINT (13.382 52.534),8
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:04.091000+00:00,POINT (13.264 52.54),7
urn:ngsi-ld:Device:tractor002,2024-05-08T17:05:04.093000+00:00,POINT (13.388 52.523),7
urn:ngsi-ld:Device:tractor004,2024-05-08T17:05:04.096000+00:00,POINT (13.234 52.506),7
urn:ngsi-ld:Device:tractor001,2024-05-08T17:05:07.101000+00:00,POINT (13.267 52.54),7
